review_id,place_name,rating,title,body,date,reviewer,reviewer_location,type_of_traveler,contributions,page_url
R011106,Rankoth Vehera,5,Massive structure!,Different but interesting to what you will see at anuraphura. In better condition actually. Recommend late afternoon visit,"August 13, 2016",Lucinda P,"Brisbane, Australia",Solo,348,https://www.tripadvisor.com/Attraction_Review-g304140-d3600911-Reviews-or40-Rankoth_Vehera-Polonnaruwa_North_Central_Province.html
R011112,Rankoth Vehera,3,Interesting piece of Sri Lankan history,"I personally found this site very interesting. Architecturally, the structure is breathtakingly big. You can walk around it and there were some very friendly puppies around when we visited as well.","January 23, 2016",Sarah,,Friends,46,https://www.tripadvisor.com/Attraction_Review-g304140-d3600911-Reviews-or40-Rankoth_Vehera-Polonnaruwa_North_Central_Province.html
R011117,Rankoth Vehera,3,Rakoth Vehera,Rakoth Vehera is known for its great copula. It is part of pollonaruwa complex and is certainly one of the places to visit.,"April 19, 2015",Daniel CN,"Baixa da Banheira, Portugal",Couples,196,https://www.tripadvisor.com/Attraction_Review-g304140-d3600911-Reviews-or50-Rankoth_Vehera-Polonnaruwa_North_Central_Province.html
R011136,Ridee Viharaya (silver Temple),5,Total peace,"Very kind the caretaker, we really enjoyed it. Wonderful place and full of peace. We highly recommend it.","August 7, 2025",Vasile,,,2,https://www.tripadvisor.com/Attraction_Review-g668534-d4701336-Reviews-or10-Ridee_Viharaya_silver_Temple-Kurunegala_North_Western_Province.html
R011166,Ridee Viharaya (silver Temple),4,Sacred place,✅ This is an ancient place situated in Rideegama✅ The climate of there is good and have good sceneries when we go to top,"June 5, 2019",Themiya Dissanayake,"Kurunegala, Sri Lanka",,25,https://www.tripadvisor.com/Attraction_Review-g668534-d4701336-Reviews-or40-Ridee_Viharaya_silver_Temple-Kurunegala_North_Western_Province.html
R011199,Ritigala Forest Monastery,5,The serenity of the area is incredibly calming,"I took a scooter ride with Kingsley to the monastery, which was great fun. Once there, the tour was an amazing history lesson of the Buddhist way of life so many years ago. It's a lot of uphill and downhill walking, so wear comfy walking shoes.The tour ended with a 30 minute yoga session with Kingsley where I felt so relaxed afterwards and grateful for the experience.","January 2, 2025",Matthew S,"Melbourne, Australia",Solo,84,https://www.tripadvisor.com/Attraction_Review-g304132-d1913800-Reviews-Ritigala_Forest_Monastery-Anuradhapura_North_Central_Province.html
R011218,Ritigala Forest Monastery,5,A place where time does not pass,Most mysterious place in Sri Lanka with a written history of more than 2000 yrs and folklore history going upto several thousand yrs .,"March 9, 2020",Dilash De silva,"Ambalangoda, Sri Lanka",,131,https://www.tripadvisor.com/Attraction_Review-g304132-d1913800-Reviews-or20-Ritigala_Forest_Monastery-Anuradhapura_North_Central_Province.html
R011223,Ritigala Forest Monastery,5,A definite visit for history lovers,The place and its history will have you thinking all day longThe great architecture and construction they used back in the day can never ever be matched to this day!!Must visit.,"October 6, 2019",Pasindu,,Friends,36,https://www.tripadvisor.com/Attraction_Review-g304132-d1913800-Reviews-or20-Ritigala_Forest_Monastery-Anuradhapura_North_Central_Province.html
R011257,Ritigala Forest Monastery,5,MAYAN HISTORY IS HERE,Actual history of Ritigala leads into 5000 years or more which is linked into King Rawana. Since the inscriptions were purposely not read before 2500 years by our archeologist at that time. It is our history been hidden under the soil some reason.,"July 11, 2018",Dhilip d,"Habarana, Sri Lanka",,131,https://www.tripadvisor.com/Attraction_Review-g304132-d1913800-Reviews-or60-Ritigala_Forest_Monastery-Anuradhapura_North_Central_Province.html
R011258,Ritigala Forest Monastery,4,Best hike in dry zone with shady trees,One of a best archeological site in the country with lesser people if you go there only we can see old historical pride of Srilanka with amazing architecture values & old dynasty mix with Great Buddhism.,"July 10, 2018",Dhammika Silva,"Nugegoda, Sri Lanka",,19,https://www.tripadvisor.com/Attraction_Review-g304132-d1913800-Reviews-or60-Ritigala_Forest_Monastery-Anuradhapura_North_Central_Province.html
R011356,Ritigala Forest Monastery,5,Fantastic Architecture,There had been civilization before 3rd century BC and the architecture somewhat similar to Mayan concept..i have a doubt that Mayans had been here long years before,"October 9, 2015",Rutherford S,,Solo,3,https://www.tripadvisor.com/Attraction_Review-g304132-d1913800-Reviews-or160-Ritigala_Forest_Monastery-Anuradhapura_North_Central_Province.html
R011362,Ritigala Forest Monastery,4,A nice place to visit if you have nothing better to do !,"Although not as impressive as Sigirya, Ritigala is worth a visit !This place used to be a Monastery where some monks, originally educated in Anuradhapura, established to help local people.Unfortunately, there is absolutely nothing to be found in English and this is a pretty remote area.","August 24, 2015",Guivan1966,"Brussels, Belgium",,22,https://www.tripadvisor.com/Attraction_Review-g304132-d1913800-Reviews-or160-Ritigala_Forest_Monastery-Anuradhapura_North_Central_Province.html
R011376,Ritigala Forest Monastery,5,Excellent Countryside,Must visit. Lovely countryside. You have to see visit as to see the true nature of Sri Lanka. It is very important if you a Buddhist too.,"January 21, 2015",CTennakoon,"London, United Kingdom",,1,https://www.tripadvisor.com/Attraction_Review-g304132-d1913800-Reviews-or180-Ritigala_Forest_Monastery-Anuradhapura_North_Central_Province.html
R011420,Ritigala Forest Monastery,4,Amazing,Really amazing place to see. There is more than hundred places in there but only six of them still remaining harmlessly to see.,"November 10, 2012",0,,Friends,0,https://www.tripadvisor.com/Attraction_Review-g304132-d1913800-Reviews-or220-Ritigala_Forest_Monastery-Anuradhapura_North_Central_Province.html
R011435,Ruwanweli Maha Seya,5,Fascinating in the early evening,We visited Ruwanwelisaya in the late afternoon/early evening when it was lit up and there were many people around. This made it come alive and make it a fascinating place to visit,"October 15, 2025",Hepatacyte,"Northallerton, United Kingdom",Couples,836,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011449,Ruwanweli Maha Seya,4,Don't miss it!,"If you want to fully experience the place and feel the spirit of devotion we recommend going on a Sunday, as local people come here to attend services. Obviously there is more confusion, but it is worth it. To enter you must remove your shoes and have your shoulders and legs covered.","August 29, 2024",Alissa1727,"Bergamo, Italy",,560,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or20-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011459,Ruwanweli Maha Seya,5,Absolutely worth seeing on Saturday or Sunday.,"Absolutely worth seeing on Saturday or Sunday during functions, very particular and attractive, to visit calmly, park where the florists are.","October 28, 2023",roberto p,"Milan, Italy",Friends,996,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or30-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011465,Ruwanweli Maha Seya,5,Ruwanwalisaya,This sthupa was built by king Dutugamunu. One of the holly place of Buddhist people in Sri Lanka. And it’s in Anuradhpura puja town.,"January 31, 2023",Lahiru Abeywickrama,"Horana, Sri Lanka",Friends,314,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or30-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011468,Ruwanweli Maha Seya,5,Undoubtedly a most sacred place and place of miracles,"The place has a long written history which was built in 140 BC. Its architectural marvel is un-comparable considering the time it was built. This is a most worshiped place by Buddhists so, make sure you follow an acceptable dress code when visiting the place.","July 18, 2022",Bandu Niroshana,,,2,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or30-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011475,Ruwanweli Maha Seya,5,Hector,A divine place. Once you’re there you’re taken by all this vibe and energy you feel nowhere else. All your troubles and worries are gone once you’re there. And the architectural beauty is remarkably wonderful.,"April 23, 2021",Hector I,,Couples,55,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or40-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011477,Ruwanweli Maha Seya,1,Mr,My favorite place in Anuradapura. Better visit early morning or night. Take your own time and enjoy the journey.,"March 26, 2021",Anil P,"Anuradhapura, Sri Lanka",,2,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or40-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011484,Ruwanweli Maha Seya,5,Pilgrimage with my guests,"One of the wonderful places in anuradhapura. Knowing as the most secred place in the word. Near to it also a place called ""star gate ""which believe to be a place where rulers of that time keeping connection with the universe.","May 5, 2020",Wasantha dissanayake,"Anuradhapura, Sri Lanka",,7,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or50-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011485,Ruwanweli Maha Seya,4,This is what one comes here for,It is really an impressive structure with a lot of people and things going on there. Should be seen by everybody coming into the area,"March 23, 2020",ATY39,"Sopot, Poland",,232,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or50-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011487,Ruwanweli Maha Seya,5,Must see,"Over 110 m high you can’t miss it , we where there at the hottest part of the day my advice is carry always socks with you saves you from burning feet","March 11, 2020",Sipke vink,"Cairns, Australia",Couples,213,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or50-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011493,Ruwanweli Maha Seya,5,Centre of Worship,An old site which is still the centre of active Buddhist worship today. Continues a 2000 year old tradition at the site,"February 6, 2020",Albia-Newton,"Evanton, United Kingdom",Couples,5428,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or60-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011497,Ruwanweli Maha Seya,5,Highly recommended for foreign travelers to visit and see the proud history of Sri Lankans,Religiously important for Buddhist living worldwide. Experience the feeling that you get when you on location. A must visit place.,"January 18, 2020","Olu Villa, Galle - by Hasi","Uppsala, Sweden",Couples,9,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or60-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011503,Ruwanweli Maha Seya,5,Centre of Worship,An old site which is still the centre of active Buddhist worship today. Continues a 2000 year old tradition at the site,"February 6, 2020",Albia-Newton,"Evanton, United Kingdom",Couples,5428,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or60-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011507,Ruwanweli Maha Seya,5,Highly recommended for foreign travelers to visit and see the proud history of Sri Lankans,Religiously important for Buddhist living worldwide. Experience the feeling that you get when you on location. A must visit place.,"January 18, 2020","Olu Villa, Galle - by Hasi","Uppsala, Sweden",Couples,9,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or60-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011514,Ruwanweli Maha Seya,5,Vast!,The size of this monument will take your breath away! The white colouring also goes to show how much time is taken on these creations. I was told that the colour is redone yearly for the pilgrimages which must be a colossal task.It is worth going to see this first hand and to witness how much religion means to the sri Lankans,"November 15, 2019",Tom S,"Canterbury, United Kingdom",Solo,448,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or70-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
R011524,Ruwanweli Maha Seya,5,A most sacred place to Buddhists,Ruwanweliseya was built nearly 2000 years ago and still remains sacred among Buddhists in the world.Warships are going on daily and worth of see the place.,"August 25, 2019",Muditha Wickramasinghe,"Pannipitiya, Sri Lanka",,13,https://www.tripadvisor.com/Attraction_Review-g304132-d600739-Reviews-or80-Ruwanweli_Maha_Seya-Anuradhapura_North_Central_Province.html
